3.000000e-03	3.292209e+00
3.053405e-03	3.276390e+00
3.107760e-03	3.259341e+00
3.163084e-03	3.241164e+00
3.219392e-03	3.221953e+00
3.276702e-03	3.201796e+00
3.335033e-03	3.180768e+00
3.394402e-03	3.158935e+00
3.454828e-03	3.136368e+00
3.516329e-03	3.113135e+00
3.578926e-03	3.089297e+00
3.642637e-03	3.064913e+00
3.707481e-03	3.040036e+00
3.773481e-03	3.014718e+00
3.840655e-03	2.989007e+00
3.909025e-03	2.962945e+00
3.978612e-03	2.936574e+00
4.049437e-03	2.909933e+00
4.121524e-03	2.883057e+00
4.194894e-03	2.855997e+00
4.269570e-03	2.828820e+00
4.345575e-03	2.801552e+00
4.422934e-03	2.774220e+00
4.501669e-03	2.746845e+00
4.581806e-03	2.719448e+00
4.663370e-03	2.692051e+00
4.746385e-03	2.664669e+00
4.830879e-03	2.637322e+00
4.916876e-03	2.610025e+00
5.004405e-03	2.582793e+00
5.093491e-03	2.555639e+00
5.184164e-03	2.528576e+00
5.276450e-03	2.501613e+00
5.370380e-03	2.474759e+00
5.465981e-03	2.448023e+00
5.563285e-03	2.421414e+00
5.662320e-03	2.394939e+00
5.763119e-03	2.368607e+00
5.865712e-03	2.342424e+00
5.970131e-03	2.316396e+00
6.076409e-03	2.290528e+00
6.184579e-03	2.264824e+00
6.294675e-03	2.239288e+00
6.406730e-03	2.213924e+00
6.520780e-03	2.188733e+00
6.636861e-03	2.163754e+00
6.755008e-03	2.139102e+00
6.875258e-03	2.114782e+00
6.997649e-03	2.090789e+00
7.122219e-03	2.067120e+00
7.249006e-03	2.043768e+00
7.378050e-03	2.020731e+00
7.509391e-03	1.998003e+00
7.643071e-03	1.975580e+00
7.779130e-03	1.953456e+00
7.917611e-03	1.931628e+00
8.058557e-03	1.910089e+00
8.202013e-03	1.888835e+00
8.348022e-03	1.867872e+00
8.496631e-03	1.847237e+00
8.647885e-03	1.826928e+00
8.801831e-03	1.806938e+00
8.958518e-03	1.787260e+00
9.117994e-03	1.767889e+00
9.280309e-03	1.748816e+00
9.445514e-03	1.730035e+00
9.613660e-03	1.711540e+00
9.784799e-03	1.693323e+00
9.958984e-03	1.675376e+00
1.013627e-02	1.657693e+00
1.031671e-02	1.640267e+00
1.050037e-02	1.623106e+00
1.068729e-02	1.606284e+00
1.087754e-02	1.589804e+00
1.107118e-02	1.573657e+00
1.126826e-02	1.557833e+00
1.146886e-02	1.542326e+00
1.167302e-02	1.527126e+00
1.188082e-02	1.512225e+00
1.209232e-02	1.497614e+00
1.230758e-02	1.483285e+00
1.252668e-02	1.469228e+00
1.274967e-02	1.455436e+00
1.297664e-02	1.441897e+00
1.320764e-02	1.428618e+00
1.344276e-02	1.415663e+00
1.368206e-02	1.403036e+00
1.392563e-02	1.390729e+00
1.417353e-02	1.378732e+00
1.442584e-02	1.367038e+00
1.468264e-02	1.355637e+00
1.494402e-02	1.344519e+00
1.521004e-02	1.333676e+00
1.548081e-02	1.323098e+00
1.575639e-02	1.312774e+00
1.603688e-02	1.302694e+00
1.632236e-02	1.292846e+00
1.661293e-02	1.283230e+00
1.690867e-02	1.273911e+00
1.720967e-02	1.264893e+00
1.751603e-02	1.256167e+00
1.782784e-02	1.247722e+00
1.814521e-02	1.239549e+00
1.846822e-02	1.231635e+00
1.879699e-02	1.223969e+00
1.913160e-02	1.216538e+00
1.947218e-02	1.209327e+00
1.981881e-02	1.202322e+00
2.017162e-02	1.195504e+00
2.053071e-02	1.188857e+00
2.089619e-02	1.182372e+00
2.126817e-02	1.176137e+00
2.164678e-02	1.170164e+00
2.203213e-02	1.164436e+00
2.242434e-02	1.158937e+00
2.282353e-02	1.153648e+00
2.322982e-02	1.148548e+00
2.364335e-02	1.143614e+00
2.406424e-02	1.138819e+00
2.449263e-02	1.134134e+00
2.492864e-02	1.129526e+00
2.537241e-02	1.124956e+00
2.582408e-02	1.120381e+00
2.628379e-02	1.115773e+00
2.675168e-02	1.111309e+00
2.722790e-02	1.107018e+00
2.771261e-02	1.102873e+00
2.820594e-02	1.098839e+00
2.870805e-02	1.094880e+00
2.921910e-02	1.090951e+00
2.973925e-02	1.087003e+00
3.026865e-02	1.082981e+00
3.080748e-02	1.078820e+00
3.135591e-02	1.074448e+00
3.191409e-02	1.069780e+00
3.248222e-02	1.064721e+00
3.306045e-02	1.059198e+00
3.364898e-02	1.053530e+00
3.424799e-02	1.047788e+00
3.485766e-02	1.041926e+00
3.547818e-02	1.035892e+00
3.610975e-02	1.029628e+00
3.675257e-02	1.023070e+00
3.740682e-02	1.016144e+00
3.807272e-02	1.008771e+00
3.875048e-02	1.000861e+00
3.944030e-02	9.923130e-01
4.014241e-02	9.830181e-01
4.085701e-02	9.728549e-01
4.158433e-02	9.620667e-01
4.232460e-02	9.509022e-01
4.307804e-02	9.393444e-01
4.384490e-02	9.273784e-01
4.462541e-02	9.149922e-01
4.541982e-02	9.021771e-01
4.622837e-02	8.889286e-01
4.705131e-02	8.752464e-01
4.788890e-02	8.611559e-01
4.874140e-02	8.468713e-01
4.960907e-02	8.325022e-01
5.049220e-02	8.181267e-01
5.139104e-02	8.038348e-01
5.230588e-02	7.897281e-01
5.323701e-02	7.759585e-01
5.418472e-02	7.627245e-01
5.514930e-02	7.501834e-01
5.613104e-02	7.385042e-01
5.713027e-02	7.278200e-01
5.814728e-02	7.181583e-01
5.918240e-02	7.096802e-01
6.023594e-02	7.025606e-01
6.130824e-02	6.967195e-01
6.239963e-02	6.921777e-01
6.351044e-02	6.890905e-01
6.464103e-02	6.875065e-01
6.579175e-02	6.875099e-01
6.696295e-02	6.892291e-01
6.815500e-02	6.922263e-01
6.936827e-02	6.964194e-01
7.060314e-02	7.017810e-01
7.185999e-02	7.080171e-01
7.313921e-02	7.151759e-01
7.444121e-02	7.232034e-01
7.576638e-02	7.321214e-01
7.711515e-02	7.415818e-01
7.848793e-02	7.510196e-01
7.988514e-02	7.603475e-01
8.130723e-02	7.694913e-01
8.275463e-02	7.782677e-01
8.422779e-02	7.863514e-01
8.572719e-02	7.934196e-01
8.725327e-02	7.992262e-01
